69,인문대학,독어독문학과,1,전공기초,9365002,초급독일어A1 2,주소정,제15호관 인문대학-502 전용어학실습실-2[SP502]," [SP502:월(7)(8),수(4)(5)]",온라인(화상)+오프라인,3
70,인문대학,독어독문학과,1,전공필수,AIE6002001,독일문학개론,목승숙,제15호관 인문대학-101 강의실(중)-2[SP101]," [SP101:수(2B-3),금(2B-3)]",온라인(화상)+오프라인,3
71,인문대학,독어독문학과,1,전공선택,AIE6081001,독일어권의문화예술,김혜진,제15호관 인문대학-103 세미나실-2[SP103], [SP103:목(1-2A)(2B-3)],온라인(동영상+화상),3
72,인문대학,독어독문학과,2,전공필수,9366001,중급독일어 A2 2,박은주,"제15호관 인문대학-103 세미나실-2[SP103], 제15호관 인문대학-113 강의실(교육대학원)[SP113]", [SP103:월(3)(4)] [SP113:수(6)(7)],온라인(화상),3
73,인문대학,독어독문학과,2,전공필수,9366002,중급독일어 A2 2,박은주,제15호관 인문대학-103 세미나실-2[SP103]," [SP103:월(7)(8),수(3)(4)]",온라인(화상),3
74,인문대학,독어독문학과,2,전공필수,9367001,중급독일어회화 A2 2,미하엘멩케,제15호관 인문대학-103 세미나실-2[SP103], [SP103:금(3)(4)],온라인(화상),1
75,인문대학,독어독문학과,2,전공필수,9367002,중급독일어회화 A2 2,미하엘멩케,제15호관 인문대학-103 세미나실-2[SP103], [SP103:금(6)(7)],온라인(화상),1
76,인문대학,독어독문학과,2,전공선택,9357001,독어학개론,권혁준,제15호관 인문대학-502 전용어학실습실-2[SP502]," [SP502:목(2B-3),금(1-2A)]",온라인(동영상+화상),3
77,인문대학,독어독문학과,2,전공선택,AIE6054001,독일어권지역학,김혜진,제15호관 인문대학-103 세미나실-2[SP103], [SP103:목(4-5A)(5B-6)],온라인(동영상+화상),3
78,인문대학,독어독문학과,2,전공선택,AIE6068001,독일문학과영화,명정,제15호관 인문대학-502 전용어학실습실-2[SP502], [SP502:화(1-2A)(2B-3)],온라인(동영상+화상)+오프라인,3
79,인문대학,독어독문학과,3,전공선택,2700001,지역학의이론과실제,미하엘멩케,제15호관 인문대학-103 세미나실-2[SP103], [SP103:수(7-8A)(8B-9)],온라인(화상),3
80,인문대학,독어독문학과,3,전공선택,9370001,고급독일어회화 B1 2,미하엘멩케,제15호관 인문대학-502 전용어학실습실-2[SP502], [SP502:화(5B-6)(7-8A)],온라인(화상),3
81,인문대학,독어독문학과,3,전공선택,AIE6052001,통상독일어,주소정,"제15호관 인문대학-103 세미나실-2[SP103], 제15호관 인문대학-113 강의실(교육대학원)[SP113]", [SP103:화(2B-3)] [SP113:월(2B-3)],온라인(화상)+오프라인,3
82,인문대학,독어독문학과,3,전공선택,AIE6065001,그리스신화와유럽문화,장제형,제15호관 인문대학-113 강의실(교육대학원)[SP113]," [SP113:월(4-5A),금(2B-3)]",온라인(동영상+화상),3
83,인문대학,독어독문학과,4,전공선택,2703001,번역실습,목승숙,"제15호관 인문대학-103 세미나실-2[SP103], 제15호관 인문대학-502 전용어학실습실-2[SP502]", [SP103:수(5B-6)] [SP502:금(5B-6)],온라인(화상)+오프라인,3
84,인문대학,독어독문학과,4,전공선택,2704001,유럽인의생활과의식,명정,제15호관 인문대학-502 전용어학실습실-2[SP502], [SP502:월(1-2A)(2B-3)],온라인(동영상+화상)+오프라인,3
85,인문대학,불어불문학과,1,전공기초,7801001,자기설계세미나II,김용민,제15호관 인문대학-101 강의실(중)-2[SP101], [SP101:목(6)],온라인(화상)+오프라인,1
86,인문대학,불어불문학과,1,전공기초,7801002,자기설계세미나II,이현주,제15호관 인문대학-503 전용어학실습실-3[SP503], [SP503:목(6)],온라인(화상)+오프라인,1
87,인문대학,불어불문학과,1,전공기초,7801003,자기설계세미나II,한상정,제15호관 인문대학-306 세미나실-4[SP306], [SP306:목(6)],오프라인,1
88,인문대학,불어불문학과,1,전공기초,AIF6143001,기초프랑스어(2),이현주,제15호관 인문대학-501 전용어학실습실-1[SP501]," [SP501:월(2)(3),목(7)(8)]",온라인(화상)+오프라인,3
89,인문대학,불어불문학과,1,전공기초,AIF6143002,기초프랑스어(2),이현주,제15호관 인문대학-501 전용어학실습실-1[SP501]," [SP501:월(7)(8),목(2)(3)]",온라인(화상)+오프라인,3
90,인문대학,불어불문학과,1,전공필수,7835001,프랑스 명저의 이해 2,이정환,가상건물-200 온라인강의실[ZZ200], [ZZ200:화(4)(5)(6)],온라인(화상),3
91,인문대학,불어불문학과,1,전공선택,AIF6145001,기초프랑스어회화(2),파비앙,제15호관 인문대학-101 강의실(중)-2[SP101]," [SP101:월(5B-6),금(5B-6)]",온라인(화상)+오프라인,3
92,인문대학,불어불문학과,1,전공선택,AIF6145002,기초프랑스어회화(2),파비앙,제15호관 인문대학-101 강의실(중)-2[SP101]," [SP101:목(4-5A),금(4-5A)]",온라인(화상)+오프라인,3
93,인문대학,불어불문학과,2,전공필수,AIF6154001,프랑스문학입문,오은하,제15호관 인문대학-501 전용어학실습실-1[SP501]," [SP501:월(5B-6),금(5B-6)]",온라인(화상)+오프라인,3
94,인문대학,불어불문학과,2,전공선택,7863001,프랑스 언어와 사회2,이영석,"제15호관 인문대학-101 강의실(중)-2[SP101], 제15호관 인문대학-501 전용어학실습실-1[SP501]", [SP101:월(7-8A)] [SP501:수(5B-6)],온라인(화상)+오프라인,3
95,인문대학,불어불문학과,2,전공선택,7868001,프랑스어문법과 작문2,이현주,"제15호관 인문대학-101 강의실(중)-2[SP101], 제15호관 인문대학-501 전용어학실습실-1[SP501]", [SP101:월(4-5A)] [SP501:수(2B-3)],온라인(동영상+화상)+오프라인,3
96,인문대학,불어불문학과,2,전공선택,7872001,프랑스문학강독2,김용민,제15호관 인문대학-501 전용어학실습실-1[SP501]," [SP501:화(7-8A),금(2B-3)]",온라인(화상)+오프라인,3
97,인문대학,불어불문학과,2,전공선택,AIF6014001,프랑스어회화(2),파비앙,제15호관 인문대학-501 전용어학실습실-1[SP501]," [SP501:화(5B-6),금(7-8A)]",온라인(화상)+오프라인,3
98,인문대학,불어불문학과,3,전공선택,7839001,지역문화인프라연구,한상정,제15호관 인문대학-101 강의실(중)-2[SP101]," [SP101:수(1),목(8)(9)]",오프라인,3
99,인문대학,불어불문학과,3,전공선택,7860001,프랑스 시의 이해,김용민,제15호관 인문대학-503 전용어학실습실-3[SP503]," [SP503:월(7-8A),목(2B-3)]",온라인(화상)+오프라인,3
100,인문대학,불어불문학과,3,전공선택,7869001,고급프랑스어회화,파비앙,제15호관 인문대학-501 전용어학실습실-1[SP501]," [SP501:월(4-5A),목(5B-6)]",온라인(화상)+오프라인,3
101,인문대학,불어불문학과,3,전공선택,7873001,고급프랑스어,이정환,가상건물-200 온라인강의실[ZZ200], [ZZ200:수(5B-6)(7-8A)],온라인(화상),3
102,인문대학,불어불문학과,3,전공선택,AIF6053001,유럽지역학,김종서,제15호관 인문대학-101 강의실(중)-2[SP101], [SP101:화(7-8A)(8B-9)],온라인(화상)+오프라인,3
103,인문대학,불어불문학과,4,전공선택,7871001,프랑스문학탐구,김용민,"제15호관 인문대학-501 전용어학실습실-1[SP501], 제15호관 인문대학-503 전용어학실습실-3[SP503]", [SP501:화(2B-3)] [SP503:목(7-8A)],온라인(화상)+오프라인,3
104,인문대학,불어불문학과,4,전공선택,9381001,프랑스의공연예술,김종서,제15호관 인문대학-101 강의실(중)-2[SP101], [SP101:화(4-5A)(5B-6)],온라인(화상)+오프라인,3
